latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
4.1806,34.8736,326.9,1.2,1.1,2018-11-01,824,Terra,MODIS,55,6.03,308.8,11.6,D,0,2018,11,35.727318,21.220703,13.060691
2.0228,35.7823,321.1,1.5,1.2,2018-11-01,824,Terra,MODIS,46,6.03,296.5,16.0,D,0,2018,11,30.759539,18.65735,10.89093
2.0271,35.7757,328.4,1.5,1.2,2018-11-01,824,Terra,MODIS,76,6.03,299.0,31.7,D,0,2018,11,30.759539,18.65735,10.89093
1.2843,38.9805,318.5,2.8,1.6,2018-11-01,825,Terra,MODIS,31,6.03,294.3,33.9,D,0,2018,11,33.56645,23.291391,46.921494
-0.1735,36.0437,312.7,1.7,1.3,2018-11-01,825,Terra,MODIS,40,6.03,291.8,12.3,D,0,2018,11,24.816406,11.424042,35.21908
0.4737,37.4237,317.2,2.1,1.4,2018-11-01,825,Terra,MODIS,31,6.03,293.8,20.7,D,0,2018,11,29.962948,17.766375,79.58003
2.0191,35.7747,332.0,1.2,1.1,2018-11-01,1121,Aqua,MODIS,76,6.03,305.0,22.8,D,0,2018,11,30.759539,18.65735,10.89093
2.0326,35.7769,334.8,1.2,1.1,2018-11-01,1121,Aqua,MODIS,69,6.03,305.3,27.0,D,0,2018,11,30.759539,18.65735,10.89093
2.0214,35.7677,328.7,1.2,1.1,2018-11-01,1121,Aqua,MODIS,38,6.03,305.8,16.7,D,0,2018,11,30.759539,18.65735,10.89093
2.0229,35.7783,329.7,1.2,1.1,2018-11-01,1121,Aqua,MODIS,48,6.03,306.0,17.0,D,0,2018,11,30.759539,18.65735,10.89093
3.8921,34.2061,313.3,1.6,1.3,2018-11-02,1953,Terra,MODIS,86,6.03,293.7,19.2,N,0,2018,11,,18.605682,16.442495
3.8919,34.1998,309.7,1.6,1.3,2018-11-02,1953,Terra,MODIS,47,6.03,293.5,14.1,N,0,2018,11,,18.605682,16.442495
3.8941,34.214,312.2,1.6,1.2,2018-11-02,1953,Terra,MODIS,77,6.03,293.7,17.3,N,0,2018,11,31.735575,18.786747,15.926101
3.9033,34.2042,308.7,1.6,1.3,2018-11-02,1953,Terra,MODIS,35,6.03,293.4,12.6,N,0,2018,11,,18.605682,16.442495
4.8361,35.4569,344.2,1.0,1.0,2018-11-03,811,Terra,MODIS,89,6.03,301.7,40.0,D,0,2018,11,31.045153,18.508558,42.571224
3.865,34.2326,321.5,1.0,1.0,2018-11-03,812,Terra,MODIS,42,6.03,298.1,9.8,D,0,2018,11,,17.985088,14.988282
3.9731,34.1858,322.3,1.0,1.0,2018-11-03,812,Terra,MODIS,34,6.03,299.5,9.0,D,0,2018,11,32.3015,19.06807,17.77168
3.9718,34.1949,325.2,1.0,1.0,2018-11-03,812,Terra,MODIS,70,6.03,297.2,12.4,D,0,2018,11,32.3015,19.06807,17.77168
3.9043,34.2161,329.1,1.0,1.0,2018-11-03,812,Terra,MODIS,77,6.03,300.4,14.8,D,0,2018,11,31.735575,18.786747,15.926101
3.9639,34.1874,328.0,1.0,1.0,2018-11-03,812,Terra,MODIS,76,6.03,301.0,16.1,D,0,2018,11,32.3015,19.06807,17.77168
3.9057,34.2071,326.6,1.0,1.0,2018-11-03,812,Terra,MODIS,72,6.03,301.2,12.1,D,0,2018,11,,18.605682,16.442495
3.9625,34.1965,324.5,1.0,1.0,2018-11-03,812,Terra,MODIS,69,6.03,298.4,11.9,D,0,2018,11,32.3015,19.06807,17.77168
1.8155,37.9927,323.1,1.1,1.0,2018-11-03,1109,Aqua,MODIS,32,6.03,301.0,9.9,D,0,2018,11,32.49325,21.765251,49.83539
2.863,34.819,324.2,1.0,1.0,2018-11-03,1109,Aqua,MODIS,58,6.03,297.8,10.0,D,0,2018,11,30.52992,18.367638,10.70537
3.855,34.2412,303.0,2.2,1.4,2018-11-03,2035,Terra,MODIS,53,6.03,288.2,13.6,N,0,2018,11,,17.985088,14.988282
4.1196,34.171,309.6,2.1,1.4,2018-11-03,2035,Terra,MODIS,78,6.03,288.2,27.8,N,0,2018,11,32.973,19.455654,19.474573
-3.9966,39.5684,321.6,1.3,1.1,2018-11-05,801,Terra,MODIS,47,6.03,302.7,15.0,D,0,2018,11,31.56985,23.402237,28.855461
-3.0035,39.8813,321.9,1.0,1.0,2018-11-05,1055,Aqua,MODIS,61,6.03,301.5,10.6,D,0,2018,11,30.79697,22.864082,24.315466
-0.0328,35.1281,311.1,1.6,1.3,2018-11-05,1056,Aqua,MODIS,26,6.03,292.6,6.9,D,0,2018,11,29.339846,17.167265,50.373104
1.5904,35.9346,325.1,1.3,1.1,2018-11-05,1057,Aqua,MODIS,67,6.03,306.4,12.3,D,0,2018,11,30.934343,18.338257,13.587504
2.0556,35.5787,312.9,1.5,1.2,2018-11-05,2023,Terra,MODIS,69,6.03,290.9,21.3,N,0,2018,11,32.893772,19.755188,10.324025
1.9936,35.6259,327.0,3.4,1.7,2018-11-06,843,Terra,MODIS,62,6.03,299.8,81.9,D,0,2018,11,31.647879,19.121855,10.913176
1.9981,35.5968,326.3,3.4,1.7,2018-11-06,843,Terra,MODIS,61,6.03,298.9,70.5,D,0,2018,11,32.06092,19.325396,10.825879
2.1256,36.4227,333.9,3.9,1.8,2018-11-06,843,Terra,MODIS,76,6.03,311.0,116.5,D,0,2018,11,36.859695,22.622248,14.896244
2.0233,35.6065,336.2,2.5,1.5,2018-11-06,1140,Aqua,MODIS,84,6.03,304.8,86.1,D,0,2018,11,32.25013,19.441826,10.466101
2.029,35.601,335.8,2.5,1.5,2018-11-06,1140,Aqua,MODIS,82,6.03,303.9,81.6,D,0,2018,11,32.25013,19.441826,10.466101
2.0362,35.6268,327.5,1.8,1.3,2018-11-07,748,Terra,MODIS,60,6.03,308.0,24.0,D,0,2018,11,31.400394,19.00959,10.851473
-2.0117,40.6784,322.2,1.0,1.0,2018-11-07,749,Terra,MODIS,52,6.03,296.8,12.7,D,0,2018,11,32.74324,25.10157,15.7820015
-2.0077,40.664,316.2,1.2,1.1,2018-11-07,1043,Aqua,MODIS,29,6.03,295.3,10.9,D,0,2018,11,32.692013,25.093357,16.521585
0.074,35.6433,314.6,2.6,1.5,2018-11-07,1044,Aqua,MODIS,35,6.03,298.7,37.4,D,0,2018,11,21.98858,10.772732,41.751568
0.4099,37.8588,338.6,1.7,1.3,2018-11-07,1044,Aqua,MODIS,80,6.03,307.2,60.3,D,0,2018,11,28.208519,17.48974,145.74248
3.0545,34.772,323.6,2.7,1.6,2018-11-07,1045,Aqua,MODIS,56,6.03,302.0,43.2,D,0,2018,11,29.657808,17.409246,11.255191
-2.1145,36.0456,305.1,1.0,1.0,2018-11-07,2009,Terra,MODIS,55,6.03,294.1,4.0,N,0,2018,11,32.37084,21.312824,20.446133
2.0417,35.6358,305.2,1.0,1.0,2018-11-07,2010,Terra,MODIS,62,6.03,293.0,5.1,N,0,2018,11,30.748907,18.757326,11.089486
3.2696,34.4313,308.1,1.0,1.0,2018-11-07,2011,Terra,MODIS,74,6.03,294.4,6.5,N,0,2018,11,,,
3.2723,34.4303,304.6,1.4,1.2,2018-11-07,2305,Aqua,MODIS,61,6.03,291.8,8.9,N,0,2018,11,,,
3.2706,34.442,311.0,1.4,1.2,2018-11-07,2305,Aqua,MODIS,81,6.03,292.7,15.4,N,0,2018,11,,,
