latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-0.1623,38.0459,334.6,2.1,1.4,2010-10-01,1127,Aqua,MODIS,73,6.2,310.5,37.4,D,0,2010,10,31.482548,19.421917,29.33971
-0.6346,37.8502,333.8,2.0,1.4,2010-10-01,1127,Aqua,MODIS,54,6.2,308.0,38.6,D,0,2010,10,30.786064,18.760242,26.098038
-0.2491,37.8958,328.9,2.0,1.4,2010-10-01,1127,Aqua,MODIS,32,6.2,304.5,23.5,D,0,2010,10,30.767336,18.836472,35.28469
-0.1627,38.0512,339.2,2.1,1.4,2010-10-01,1127,Aqua,MODIS,82,6.2,310.1,59.1,D,0,2010,10,31.482548,19.421917,29.33971
-0.1389,37.8561,329.4,2.0,1.4,2010-10-01,1127,Aqua,MODIS,34,6.2,307.4,27.5,D,0,2010,10,30.712683,18.42436,45.26972
-0.328,37.9901,333.5,2.0,1.4,2010-10-01,1127,Aqua,MODIS,69,6.2,309.3,41.8,D,0,2010,10,31.975716,20.175797,23.595873
-0.2859,38.4513,326.9,2.2,1.4,2010-10-01,1127,Aqua,MODIS,57,6.2,305.3,28.2,D,0,2010,10,31.6382,20.408243,18.151815
-0.5152,38.4963,327.8,2.2,1.4,2010-10-01,1127,Aqua,MODIS,61,6.2,301.7,34.9,D,0,2010,10,31.260107,19.860128,17.763254
-0.5181,38.4765,326.7,2.2,1.4,2010-10-01,1127,Aqua,MODIS,64,6.2,305.0,28.3,D,0,2010,10,31.260107,19.860128,17.763254
-1.1454,38.1117,324.1,1.8,1.3,2010-10-02,735,Terra,MODIS,71,6.2,299.3,26.8,D,0,2010,10,29.140461,17.686914,22.767157
-1.4412,41.1328,327.4,1.1,1.1,2010-10-02,735,Terra,MODIS,52,6.2,301.7,17.1,D,0,2010,10,31.625526,24.096786,17.516752
-1.6402,41.1019,323.8,1.1,1.1,2010-10-02,735,Terra,MODIS,31,6.2,297.2,13.8,D,0,2010,10,31.35398,24.09737,20.836334
-1.9783,38.011,329.8,3.2,1.7,2010-10-02,1031,Aqua,MODIS,78,6.2,303.3,67.4,D,0,2010,10,31.108767,18.477533,10.678115
-1.8666,40.7508,318.5,1.9,1.3,2010-10-02,1031,Aqua,MODIS,47,6.2,298.2,18.4,D,0,2010,10,31.654774,24.139627,15.388505
-2.5569,40.2091,320.0,2.2,1.4,2010-10-02,1031,Aqua,MODIS,63,6.2,297.8,24.2,D,0,2010,10,31.473545,23.364391,15.045432
-2.5578,40.2042,320.4,2.2,1.4,2010-10-02,1031,Aqua,MODIS,54,6.2,298.3,24.0,D,0,2010,10,31.392136,23.36251,14.51354
-1.8632,38.4067,349.6,2.9,1.6,2010-10-02,1031,Aqua,MODIS,94,6.2,297.3,236.0,D,0,2010,10,31.23474,19.623158,14.163407
-1.867,38.3785,340.0,2.9,1.6,2010-10-02,1031,Aqua,MODIS,88,6.2,300.7,153.5,D,0,2010,10,31.23474,19.623158,14.163407
-1.0774,38.2706,327.6,2.9,1.6,2010-10-02,1032,Aqua,MODIS,74,6.2,297.5,77.0,D,0,2010,10,29.63286,18.192553,22.997347
-1.136,38.1719,323.8,3.0,1.6,2010-10-02,1032,Aqua,MODIS,45,6.2,300.9,48.6,D,0,2010,10,30.26053,18.817204,20.890741
-1.8665,38.3738,328.8,2.9,1.6,2010-10-02,1032,Aqua,MODIS,77,6.2,300.7,75.0,D,0,2010,10,31.492163,19.713968,13.754729
-1.8624,38.402,354.0,2.9,1.6,2010-10-02,1032,Aqua,MODIS,97,6.2,298.7,284.6,D,0,2010,10,31.23474,19.623158,14.163407
-1.0903,38.2646,325.0,2.9,1.6,2010-10-02,1032,Aqua,MODIS,70,6.2,294.5,61.0,D,0,2010,10,29.736065,18.283745,23.01989
-0.2145,37.817,327.2,3.1,1.7,2010-10-02,1032,Aqua,MODIS,36,6.2,304.6,51.3,D,0,2010,10,30.38338,17.91025,50.235306
0.3008,37.3541,304.3,1.0,1.0,2010-10-02,1957,Terra,MODIS,59,6.2,289.2,5.8,N,0,2010,10,28.362461,14.74317,132.66182
