latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
0.1802,37.4608,351.3,2.1,1.4,2004-10-01,734,Terra,MODIS,96,6.2,304.3,153.5,D,0,2004,10,25.578928,12.65318,247.08595
0.1834,37.4489,365.6,2.1,1.4,2004-10-01,734,Terra,MODIS,100,6.2,298.3,264.2,D,0,2004,10,25.114365,12.526041,228.57011
-0.0808,35.1412,313.5,3.2,1.7,2004-10-01,735,Terra,MODIS,59,6.2,295.9,29.4,D,0,2004,10,28.757837,15.837424,84.489204
-2.6007,40.1145,318.2,2.2,1.4,2004-10-01,1029,Aqua,MODIS,64,6.2,297.0,23.2,D,0,2004,10,28.71287,21.979465,132.2649
-2.0509,40.3005,321.0,2.1,1.4,2004-10-01,1029,Aqua,MODIS,50,6.2,297.4,24.6,D,0,2004,10,29.446531,22.484188,115.18575
-2.0409,40.28,319.7,2.1,1.4,2004-10-01,1029,Aqua,MODIS,35,6.2,296.8,21.8,D,0,2004,10,29.523642,22.446486,112.067505
-2.0383,40.2988,319.9,2.1,1.4,2004-10-01,1029,Aqua,MODIS,36,6.2,296.6,22.5,D,0,2004,10,29.357372,22.455841,117.44237
-1.3685,40.8983,320.1,1.8,1.3,2004-10-01,1029,Aqua,MODIS,46,6.2,297.9,20.9,D,0,2004,10,29.852665,22.623558,105.65365
-1.3708,40.8819,317.7,1.8,1.3,2004-10-01,1029,Aqua,MODIS,46,6.2,294.4,15.7,D,0,2004,10,29.852665,22.623558,105.65365
-1.3631,40.8927,318.6,1.8,1.3,2004-10-01,1029,Aqua,MODIS,56,6.2,297.7,19.9,D,0,2004,10,29.852665,22.623558,105.65365
-2.5987,40.1195,321.4,2.2,1.4,2004-10-01,1029,Aqua,MODIS,71,6.2,297.0,33.5,D,0,2004,10,28.71287,21.979465,132.2649
-0.0786,38.2188,322.7,2.9,1.6,2004-10-01,1030,Aqua,MODIS,71,6.2,295.1,40.1,D,0,2004,10,31.269632,20.151485,42.721004
-2.0867,36.0885,313.4,1.2,1.1,2004-10-01,1955,Terra,MODIS,87,6.2,290.8,13.6,N,0,2004,10,30.019543,19.09867,17.643427
-2.0907,36.0842,331.6,1.2,1.1,2004-10-01,1955,Terra,MODIS,99,6.2,291.6,38.6,N,0,2004,10,30.019543,19.09867,17.643427
0.8102,37.4245,310.5,1.0,1.0,2004-10-01,1956,Terra,MODIS,80,6.2,288.5,10.2,N,0,2004,10,26.805834,14.980636,77.48616
