latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
-4.5962,39.2408,333.9,2.0,1.4,2000-11-01,826,Terra,MODIS,80,6.2,292.0,71.7,D,0,2000,11
-4.5982,39.2338,327.0,2.0,1.4,2000-11-01,826,Terra,MODIS,73,6.2,292.3,44.0,D,0,2000,11
2.2024,36.4872,335.5,2.2,1.4,2000-11-06,843,Terra,MODIS,66,6.2,310.2,47.7,D,0,2000,11
2.1778,36.4779,336.5,2.2,1.4,2000-11-06,843,Terra,MODIS,85,6.2,310.5,49.1,D,0,2000,11
-1.0829,39.6782,328.2,1.4,1.2,2000-11-07,749,Terra,MODIS,76,6.2,297.3,21.4,D,0,2000,11
-1.0933,39.6767,325.1,1.4,1.2,2000-11-07,749,Terra,MODIS,60,6.2,299.1,15.2,D,0,2000,11
-0.012,35.0707,320.0,1.0,1.0,2000-11-10,819,Terra,MODIS,54,6.2,303.2,8.1,D,0,2000,11
-0.3646,35.7762,309.8,1.0,1.0,2000-11-10,819,Terra,MODIS,15,6.2,286.9,7.4,D,0,2000,11
-2.2945,39.2375,338.0,1.4,1.2,2000-11-10,820,Terra,MODIS,83,6.2,302.6,44.7,D,0,2000,11
-2.2883,39.2326,333.0,1.4,1.2,2000-11-10,820,Terra,MODIS,68,6.2,304.9,32.1,D,0,2000,11
-2.2901,39.2454,333.6,1.4,1.2,2000-11-10,820,Terra,MODIS,75,6.2,304.2,35.3,D,0,2000,11
-4.3711,39.5432,318.3,1.6,1.3,2000-11-10,820,Terra,MODIS,24,6.2,298.6,12.3,D,0,2000,11
2.0896,36.4388,335.3,2.9,1.6,2000-11-13,849,Terra,MODIS,61,6.2,310.0,65.8,D,0,2000,11
-4.1425,39.5721,330.4,1.1,1.0,2000-11-14,756,Terra,MODIS,76,6.2,298.5,17.7,D,0,2000,11
-1.5347,40.1791,306.7,3.8,1.8,2000-11-15,838,Terra,MODIS,0,6.2,282.6,30.0,D,0,2000,11
-4.1435,39.431,333.8,1.7,1.3,2000-11-16,743,Terra,MODIS,85,6.2,293.6,53.9,D,0,2000,11
-2.7105,37.6818,314.2,1.5,1.2,2000-11-17,826,Terra,MODIS,20,6.2,287.3,13.0,D,0,2000,11
1.9529,38.4333,332.1,1.0,1.0,2000-11-19,812,Terra,MODIS,67,6.2,306.5,19.9,D,0,2000,11
1.8862,38.2618,332.1,1.0,1.0,2000-11-19,812,Terra,MODIS,59,6.2,306.3,15.2,D,0,2000,11
0.8801,39.4545,332.7,1.1,1.0,2000-11-19,813,Terra,MODIS,58,6.2,307.4,16.7,D,0,2000,11
0.9976,39.4031,315.0,4.7,2.0,2000-11-27,723,Terra,MODIS,0,6.2,291.5,63.0,D,0,2000,11
1.2524,38.9324,304.6,1.8,1.3,2000-11-27,1945,Terra,MODIS,61,6.2,289.2,12.1,N,0,2000,11
1.2551,38.9409,331.7,1.0,1.0,2000-11-28,806,Terra,MODIS,61,6.2,308.5,13.2,D,0,2000,11
1.2461,38.9396,331.2,1.0,1.0,2000-11-28,806,Terra,MODIS,40,6.2,307.5,11.7,D,0,2000,11
