latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
2.1094,36.4478,334.8,1.3,1.1,2018-05-02,819,Terra,MODIS,45,6.03,308.8,28.0,D,0,2018,5
2.0992,36.4463,332.9,1.3,1.1,2018-05-02,819,Terra,MODIS,47,6.03,308.4,24.3,D,0,2018,5
2.1213,36.4376,334.6,1.3,1.1,2018-05-02,819,Terra,MODIS,80,6.03,308.6,24.7,D,0,2018,5
2.101,36.4346,332.0,1.3,1.1,2018-05-02,819,Terra,MODIS,83,6.03,307.6,20.8,D,0,2018,5
2.1111,36.4361,335.7,1.3,1.1,2018-05-02,819,Terra,MODIS,86,6.03,308.8,27.7,D,0,2018,5
0.0851,37.2767,311.8,1.1,1.0,2018-05-04,807,Terra,MODIS,46,6.03,295.9,6.4,D,0,2018,5
-1.0766,37.1004,311.6,1.1,1.0,2018-05-04,807,Terra,MODIS,54,6.03,296.3,5.6,D,0,2018,5
3.179,36.3602,315.5,2.8,1.6,2018-05-07,837,Terra,MODIS,0,6.03,290.3,34.6,D,0,2018,5
0.5826,34.6658,312.6,1.5,1.2,2018-05-07,1134,Aqua,MODIS,47,6.03,295.6,9.4,D,0,2018,5
4.0855,35.0281,315.3,3.2,1.7,2018-05-08,1040,Aqua,MODIS,17,6.03,292.7,39.2,D,0,2018,5
3.8261,41.531,311.1,4.0,1.9,2018-05-09,824,Terra,MODIS,31,6.03,292.3,42.6,D,0,2018,5
-1.0569,39.9252,309.7,2.0,1.4,2018-05-11,813,Terra,MODIS,31,6.03,291.1,15.9,D,0,2018,5
-4.1017,39.6471,310.7,2.2,1.4,2018-05-11,814,Terra,MODIS,42,6.03,293.8,12.9,D,2,2018,5
-0.9639,34.7538,319.9,1.1,1.1,2018-05-11,1109,Aqua,MODIS,77,6.03,296.7,15.0,D,0,2018,5
-1.367,36.925,318.4,1.0,1.0,2018-05-13,801,Terra,MODIS,58,6.03,296.3,9.3,D,0,2018,5
-1.0504,37.1066,316.1,1.2,1.1,2018-05-13,1057,Aqua,MODIS,27,6.03,295.1,11.2,D,0,2018,5
-0.8543,34.5896,311.9,1.9,1.3,2018-05-14,1139,Aqua,MODIS,51,6.03,294.1,14.1,D,0,2018,5
-0.8503,34.5837,312.4,1.9,1.3,2018-05-14,1140,Aqua,MODIS,54,6.03,294.2,15.1,D,0,2018,5
2.1862,36.4859,334.2,1.3,1.1,2018-05-18,819,Terra,MODIS,45,6.03,311.8,33.0,D,0,2018,5
-1.0248,34.6752,314.7,1.1,1.1,2018-05-18,820,Terra,MODIS,67,6.03,296.3,10.6,D,0,2018,5
-1.3693,36.9213,318.5,1.0,1.0,2018-05-29,801,Terra,MODIS,53,6.03,299.8,9.3,D,2,2018,5
